nom_club,url_ffhb
buding,https://monclub.ffhandball.fr/clubs/buding/
sarrebourg moselle sud handball,https://monclub.ffhandball.fr/clubs/sarrebourg-moselle-sud-handball/
cesc handball boulay,https://monclub.ffhandball.fr/clubs/cesc-handball-boulay/
metz magny hb,https://monclub.ffhandball.fr/clubs/metz-magny-hb/
sarralbe,https://monclub.ffhandball.fr/clubs/sarralbe/
amneville,https://monclub.ffhandball.fr/clubs/amneville/
folschviller,https://monclub.ffhandball.fr/clubs/folschviller/
courcelles chaussy,https://monclub.ffhandball.fr/clubs/courcelles-chaussy/
rombas,https://monclub.ffhandball.fr/clubs/rombas/
fontoy us hb,https://monclub.ffhandball.fr/clubs/fontoy-us-hb/
kanfen,https://monclub.ffhandball.fr/clubs/kanfen/
rodemack,https://monclub.ffhandball.fr/clubs/rodemack/
thionville moselle handball,https://monclub.ffhandball.fr/clubs/thionville-moselle-handball/
porcelette,https://monclub.ffhandball.fr/clubs/porcelette/
marly,https://monclub.ffhandball.fr/clubs/marly/
falck,https://monclub.ffhandball.fr/clubs/falck/
chateau salins,https://monclub.ffhandball.fr/clubs/chateau-salins/
hbc bure,https://monclub.ffhandball.fr/clubs/hbc-bure/
seremange erzange,https://monclub.ffhandball.fr/clubs/seremange-erzange/
moyeuvre,https://monclub.ffhandball.fr/clubs/moyeuvre/
hayange,https://monclub.ffhandball.fr/clubs/hayange/
woippy handball,https://monclub.ffhandball.fr/clubs/woippy-handball/
far handball,https://monclub.ffhandball.fr/clubs/far-handball/
metz handball,https://monclub.ffhandball.fr/clubs/metz-handball/
blr arc mosellan,https://monclub.ffhandball.fr/clubs/blr-arc-mosellan/
amanvillers hbc,https://monclub.ffhandball.fr/clubs/amanvillers-hbc/
esap metz,https://monclub.ffhandball.fr/clubs/esap-metz/
hbc montois la montagne,https://monclub.ffhandball.fr/clubs/hbc-montois-la-montagne/
gandrange,https://monclub.ffhandball.fr/clubs/gandrange/
montigny les metz,https://monclub.ffhandball.fr/clubs/montigny-les-metz/
stiring,https://monclub.ffhandball.fr/clubs/stiring/
ecole des sports patrotte metz,https://monclub.ffhandball.fr/clubs/ecole-des-sports-patrotte-metz/
handball club carling lhopital,https://monclub.ffhandball.fr/clubs/handball-club-carling-lhopital/
handball club de vigy,https://monclub.ffhandball.fr/clubs/handball-club-de-vigy/
saint avold hbc,https://monclub.ffhandball.fr/clubs/saint-avold-hbc/
hombourg handball club,https://monclub.ffhandball.fr/clubs/hombourg-handball-club/
deux vallees koenigsmacker,https://monclub.ffhandball.fr/clubs/deux-vallees-koenigsmacker/
val st pierre,https://monclub.ffhandball.fr/clubs/val-st-pierre/
lelan behrinois,https://monclub.ffhandball.fr/clubs/lelan-behrinois/
neufchateau hbc,https://monclub.ffhandball.fr/clubs/neufchateau-hbc/
raon letape cis handball,https://monclub.ffhandball.fr/clubs/raon-letape-cis-handball/
rambervillers sports et loisirs rambuvetais,https://monclub.ffhandball.fr/clubs/rambervillers-sports-et-loisirs-rambuvetais/
st die vosges handball,https://monclub.ffhandball.fr/clubs/st-die-vosges-handball/
epinal hb,https://monclub.ffhandball.fr/clubs/epinal-hb/
vallee de la haute moselle hbc,https://monclub.ffhandball.fr/clubs/vallee-de-la-haute-moselle-hbc/
mirecourt avec dompaire handball,https://monclub.ffhandball.fr/clubs/mirecourt-avec-dompaire-handball/
contrexeville hbc,https://monclub.ffhandball.fr/clubs/contrexeville-hbc/
cleurie as,https://monclub.ffhandball.fr/clubs/cleurie-as/
handball club de bruyeres,https://monclub.ffhandball.fr/clubs/handball-club-de-bruyeres/
ste marguerite handball club,https://monclub.ffhandball.fr/clubs/ste-marguerite-handball-club/
le val dajol plombieres ashbc,https://monclub.ffhandball.fr/clubs/le-val-dajol-plombieres-ashbc/
dompaire handball association sport co,https://monclub.ffhandball.fr/clubs/dompaire-handball-association-sport-co/
gerardmer as handball,https://monclub.ffhandball.fr/clubs/gerardmer-as-handball/
amberieu hbc,https://monclub.ffhandball.fr/clubs/amberieu-hbc/
bellegarde handball club,https://monclub.ffhandball.fr/clubs/bellegarde-handball-club/
bains les bains handball association sportive,https://monclub.ffhandball.fr/clubs/bains-les-bains-handball-association-sportive/
belley hbc,https://monclub.ffhandball.fr/clubs/belley-hbc/
bourg handball,https://monclub.ffhandball.fr/clubs/bourg-handball/
chatillon vaillante handball,https://monclub.ffhandball.fr/clubs/chatillon-vaillante-handball/
hbc gessien ferney voltaire,https://monclub.ffhandball.fr/clubs/hbc-gessien-ferney-voltaire/
meximieux handball,https://monclub.ffhandball.fr/clubs/meximieux-handball/
montluel racing club handball,https://monclub.ffhandball.fr/clubs/montluel-racing-club-handball/
oyonnax us handball,https://monclub.ffhandball.fr/clubs/oyonnax-us-handball/
dombes handball,https://monclub.ffhandball.fr/clubs/dombes-handball/
nantua us,https://monclub.ffhandball.fr/clubs/nantua-us/
revermont handball club,https://monclub.ffhandball.fr/clubs/revermont-handball-club/
cotiere handball,https://monclub.ffhandball.fr/clubs/cotiere-handball/
boen a l,https://monclub.ffhandball.fr/clubs/boen-a-l/
chazelles handball 96,https://monclub.ffhandball.fr/clubs/chazelles-handball-96/
firminy vallee de l ondaine handball,https://monclub.ffhandball.fr/clubs/firminy-vallee-de-l-ondaine-handball/
la ricamarie al,https://monclub.ffhandball.fr/clubs/la-ricamarie-al/
roanne riorges handball,https://monclub.ffhandball.fr/clubs/roanne-riorges-handball/
roanne hbc,https://monclub.ffhandball.fr/clubs/roanne-hbc/
st chamond handball pays du gier,https://monclub.ffhandball.fr/clubs/st-chamond-handball-pays-du-gier/
st sauveur en rue,https://monclub.ffhandball.fr/clubs/st-sauveur-en-rue/
handball st etienne metropole 42,https://monclub.ffhandball.fr/clubs/handball-st-etienne-metropole-42/
sigolenois hbc,https://monclub.ffhandball.fr/clubs/sigolenois-hbc/
vallees du gier hb,https://monclub.ffhandball.fr/clubs/vallees-du-gier-hb/
sorbiers saint jean talaudiere handball,https://monclub.ffhandball.fr/clubs/sorbiers-saint-jean-talaudiere-handball/
pelussin hbc pilat,https://monclub.ffhandball.fr/clubs/pelussin-hbc-pilat/
roche st genest hbc,https://monclub.ffhandball.fr/clubs/roche-st-genest-hbc/
montbrison cos handball,https://monclub.ffhandball.fr/clubs/montbrison-cos-handball/
feurs handball,https://monclub.ffhandball.fr/clubs/feurs-handball/
st genest lerpt hb,https://monclub.ffhandball.fr/clubs/st-genest-lerpt-hb/
monteil hand ball us,https://monclub.ffhandball.fr/clubs/monteil-hand-ball-us/
pays de l arbresle hb,https://monclub.ffhandball.fr/clubs/pays-de-l-arbresle-hb/
as lyon caluire,https://monclub.ffhandball.fr/clubs/as-lyon-caluire/
decines handball club,https://monclub.ffhandball.fr/clubs/decines-handball-club/
asul vaulx en velin,https://monclub.ffhandball.fr/clubs/asul-vaulx-en-velin/
uodl handball,https://monclub.ffhandball.fr/clubs/uodl-handball/
venissieux handball,https://monclub.ffhandball.fr/clubs/venissieux-handball/
villefranche handball beaujolais,https://monclub.ffhandball.fr/clubs/villefranche-handball-beaujolais/
villeurbanne handball association,https://monclub.ffhandball.fr/clubs/villeurbanne-handball-association/
beaujolais val de saone handball,https://monclub.ffhandball.fr/clubs/beaujolais-val-de-saone-handball/
bron handball,https://monclub.ffhandball.fr/clubs/bron-handball/
corbas handball club,https://monclub.ffhandball.fr/clubs/corbas-handball-club/
civrieux handball club,https://monclub.ffhandball.fr/clubs/civrieux-handball-club/
drace handball as,https://monclub.ffhandball.fr/clubs/drace-handball-as/
echalas hbc,https://monclub.ffhandball.fr/clubs/echalas-hbc/
lyon duchere handball,https://monclub.ffhandball.fr/clubs/lyon-duchere-handball/
es genas azieu handball,https://monclub.ffhandball.fr/clubs/es-genas-azieu-handball/
genay as handball,https://monclub.ffhandball.fr/clubs/genay-as-handball/
limas handball,https://monclub.ffhandball.fr/clubs/limas-handball/
bnp paribas lyon as,https://monclub.ffhandball.fr/clubs/bnp-paribas-lyon-as/
handball club de lyon,https://monclub.ffhandball.fr/clubs/handball-club-de-lyon/
mermoz racing club,https://monclub.ffhandball.fr/clubs/mermoz-racing-club/
credit lyonnais lyon,https://monclub.ffhandball.fr/clubs/credit-lyonnais-lyon/
meyzieu handball us,https://monclub.ffhandball.fr/clubs/meyzieu-handball-us/
mions handball,https://monclub.ffhandball.fr/clubs/mions-handball/
marcy l etoile hb,https://monclub.ffhandball.fr/clubs/marcy-l-etoile-hb/
mornant hbc,https://monclub.ffhandball.fr/clubs/mornant-hbc/
murois hbc,https://monclub.ffhandball.fr/clubs/murois-hbc/
st cyr st didier hbc,https://monclub.ffhandball.fr/clubs/st-cyr-st-didier-hbc/
lyon handball,https://monclub.ffhandball.fr/clubs/lyon-handball/
st fons co,https://monclub.ffhandball.fr/clubs/st-fons-co/
st genis laval al handball,https://monclub.ffhandball.fr/clubs/st-genis-laval-al-handball/
st georges handball,https://monclub.ffhandball.fr/clubs/st-georges-handball/
st julien denice gleize hb,https://monclub.ffhandball.fr/clubs/st-julien-denice-gleize-hb/
st laurent de chamousset hbc,https://monclub.ffhandball.fr/clubs/st-laurent-de-chamousset-hbc/
st priest handball,https://monclub.ffhandball.fr/clubs/st-priest-handball/
tarare csl handball,https://monclub.ffhandball.fr/clubs/tarare-csl-handball/
amplepuis hbc,https://monclub.ffhandball.fr/clubs/amplepuis-hbc/
quincieux mjc,https://monclub.ffhandball.fr/clubs/quincieux-mjc/
vaulx en velin mjc,https://monclub.ffhandball.fr/clubs/vaulx-en-velin-mjc/
pays viennois hbc,https://monclub.ffhandball.fr/clubs/pays-viennois-hbc/
e s falaisienne hb calvados,https://monclub.ffhandball.fr/clubs/e-s-falaisienne-hb-calvados/
la mulatiere seslm,https://monclub.ffhandball.fr/clubs/la-mulatiere-seslm/
a s l chemin vert,https://monclub.ffhandball.fr/clubs/a-s-l-chemin-vert/
club laique colombelles handball,https://monclub.ffhandball.fr/clubs/club-laique-colombelles-handball/
courseulles h b c,https://monclub.ffhandball.fr/clubs/courseulles-h-b-c/
dives hb,https://monclub.ffhandball.fr/clubs/dives-hb/
a s giberville hb,https://monclub.ffhandball.fr/clubs/a-s-giberville-hb/
ca lisieux hb,https://monclub.ffhandball.fr/clubs/ca-lisieux-hb/
c s honfleur hb,https://monclub.ffhandball.fr/clubs/c-s-honfleur-hb/
mezidon vallee dauge handball,https://monclub.ffhandball.fr/clubs/mezidon-vallee-dauge-handball/
entente port bayeux bessin,https://monclub.ffhandball.fr/clubs/entente-port-bayeux-bessin/
entente sportive de troarn hb,https://monclub.ffhandball.fr/clubs/entente-sportive-de-troarn-hb/
usm viroise hb,https://monclub.ffhandball.fr/clubs/usm-viroise-hb/
handball cormelles le royal,https://monclub.ffhandball.fr/clubs/handball-cormelles-le-royal/
ajs ouistreham handball,https://monclub.ffhandball.fr/clubs/ajs-ouistreham-handball/
avant garde deauvillaise,https://monclub.ffhandball.fr/clubs/avant-garde-deauvillaise/
usm blainvillaise hb,https://monclub.ffhandball.fr/clubs/usm-blainvillaise-hb/
hb caen venoix,https://monclub.ffhandball.fr/clubs/hb-caen-venoix/
molay littry hbc,https://monclub.ffhandball.fr/clubs/molay-littry-hbc/
caen handball,https://monclub.ffhandball.fr/clubs/caen-handball/
as herouville handball,https://monclub.ffhandball.fr/clubs/as-herouville-handball/
elan sportif carpiquet hb,https://monclub.ffhandball.fr/clubs/elan-sportif-carpiquet-hb/
handball bayeux,https://monclub.ffhandball.fr/clubs/handball-bayeux/
us pont leveque hb,https://monclub.ffhandball.fr/clubs/us-pont-leveque-hb/
usp st pierre dives,https://monclub.ffhandball.fr/clubs/usp-st-pierre-dives/
argences handball,https://monclub.ffhandball.fr/clubs/argences-handball/
activites sportives des 3 vallees,https://monclub.ffhandball.fr/clubs/activites-sportives-des-3-vallees/
douvres handball,https://monclub.ffhandball.fr/clubs/douvres-handball/
amicale hand ball de verson,https://monclub.ffhandball.fr/clubs/amicale-hand-ball-de-verson/
c s andelys,https://monclub.ffhandball.fr/clubs/c-s-andelys/
sporting club de bernay hb,https://monclub.ffhandball.fr/clubs/sporting-club-de-bernay-hb/
hbc roumois,https://monclub.ffhandball.fr/clubs/hbc-roumois/
a s bretolienne,https://monclub.ffhandball.fr/clubs/a-s-bretolienne/
brionne handball,https://monclub.ffhandball.fr/clubs/brionne-handball/
association sportive handball de carsix,https://monclub.ffhandball.fr/clubs/association-sportive-handball-de-carsix/
communaute conchoise hb,https://monclub.ffhandball.fr/clubs/communaute-conchoise-hb/
pont de larche romilly andelle alizay hb,https://monclub.ffhandball.fr/clubs/pont-de-larche-romilly-andelle-alizay-hb/
evreux agglo hb,https://monclub.ffhandball.fr/clubs/evreux-agglo-hb/
fjep fleury andelle,https://monclub.ffhandball.fr/clubs/fjep-fleury-andelle/
hbc gaillon aubevoye,https://monclub.ffhandball.fr/clubs/hbc-gaillon-aubevoye/
hbc gasny,https://monclub.ffhandball.fr/clubs/hbc-gasny/
gisors handball,https://monclub.ffhandball.fr/clubs/gisors-handball/
fep guichainville,https://monclub.ffhandball.fr/clubs/fep-guichainville/
hbc le neubourg,https://monclub.ffhandball.fr/clubs/hbc-le-neubourg/
ca pont audemer handball,https://monclub.ffhandball.fr/clubs/ca-pont-audemer-handball/
miserey sports,https://monclub.ffhandball.fr/clubs/miserey-sports/
union sportive rugles,https://monclub.ffhandball.fr/clubs/union-sportive-rugles/
smv vernon saint marcel,https://monclub.ffhandball.fr/clubs/smv-vernon-saint-marcel/
st sebastien sports,https://monclub.ffhandball.fr/clubs/st-sebastien-sports/
e handball val de reuil louviers hb,https://monclub.ffhandball.fr/clubs/e-handball-val-de-reuil-louviers-hb/
stade vernolien hand ball,https://monclub.ffhandball.fr/clubs/stade-vernolien-hand-ball/
beuzeville ac hb,https://monclub.ffhandball.fr/clubs/beuzeville-ac-hb/
as saint andre de leure hb,https://monclub.ffhandball.fr/clubs/as-saint-andre-de-leure-hb/
afs st ouen de thouberville,https://monclub.ffhandball.fr/clubs/afs-st-ouen-de-thouberville/
entente us gravigny miserey sports hb,https://monclub.ffhandball.fr/clubs/entente-us-gravigny-miserey-sports-hb/
us etrepagny,https://monclub.ffhandball.fr/clubs/us-etrepagny/
handball barrois,https://monclub.ffhandball.fr/clubs/handball-barrois/
patronage laique avranches,https://monclub.ffhandball.fr/clubs/patronage-laique-avranches/
cs carentanais,https://monclub.ffhandball.fr/clubs/cs-carentanais/
asam cherbourg,https://monclub.ffhandball.fr/clubs/asam-cherbourg/
hand ball club pays de damville,https://monclub.ffhandball.fr/clubs/hand-ball-club-pays-de-damville/
js cherbourgeoise manche hb,https://monclub.ffhandball.fr/clubs/js-cherbourgeoise-manche-hb/
handball gavrayen,https://monclub.ffhandball.fr/clubs/handball-gavrayen/
sael coutances handball,https://monclub.ffhandball.fr/clubs/sael-coutances-handball/
patronage laique granville handball,https://monclub.ffhandball.fr/clubs/patronage-laique-granville-handball/
stade municpal haytillon hb,https://monclub.ffhandball.fr/clubs/stade-municpal-haytillon-hb/
e s haylande hb,https://monclub.ffhandball.fr/clubs/e-s-haylande-hb/
as isigny le buat,https://monclub.ffhandball.fr/clubs/as-isigny-le-buat/
asc lessay,https://monclub.ffhandball.fr/clubs/asc-lessay/
al marigny,https://monclub.ffhandball.fr/clubs/al-marigny/
patronage laique docteville,https://monclub.ffhandball.fr/clubs/patronage-laique-docteville/
periers hb,https://monclub.ffhandball.fr/clubs/periers-hb/
as querquevillaise hb,https://monclub.ffhandball.fr/clubs/as-querquevillaise-hb/
union sportive saint hilaire handball,https://monclub.ffhandball.fr/clubs/union-sportive-saint-hilaire-handball/
asptt saint lo manche handball,https://monclub.ffhandball.fr/clubs/asptt-saint-lo-manche-handball/
aaep le teilleul,https://monclub.ffhandball.fr/clubs/aaep-le-teilleul/
avenir sportif tessy handball,https://monclub.ffhandball.fr/clubs/avenir-sportif-tessy-handball/
es torignaise hb,https://monclub.ffhandball.fr/clubs/es-torignaise-hb/
club de loisirs tourlaville,https://monclub.ffhandball.fr/clubs/club-de-loisirs-tourlaville/
la valognaise hb,https://monclub.ffhandball.fr/clubs/la-valognaise-hb/
club sportif villedieu handball,https://monclub.ffhandball.fr/clubs/club-sportif-villedieu-handball/
handball mortainais,https://monclub.ffhandball.fr/clubs/handball-mortainais/
amical laique handball pontorson,https://monclub.ffhandball.fr/clubs/amical-laique-handball-pontorson/
uc bricquebetaise handball,https://monclub.ffhandball.fr/clubs/uc-bricquebetaise-handball/
cerisy coutances handball,https://monclub.ffhandball.fr/clubs/cerisy-coutances-handball/
hbc les pieux,https://monclub.ffhandball.fr/clubs/hbc-les-pieux/
handball club de lelle,https://monclub.ffhandball.fr/clubs/handball-club-de-lelle/
as hainnevillaise,https://monclub.ffhandball.fr/clubs/as-hainnevillaise/
